track,country,city,institution,institution_type,programme_name_exact,degree_awarded,faculty_or_school,language,duration_months,ects,intake_months,tuition_non_eu_per_year,tuition_source_url,living_cost_estimate_year,app_deadline_non_eu,app_deadline_source_url,min_prior_ects,accepts_3yr_bachelor,english_req,other_tests,portfolio_required,work_experience_required,quantitative_prereqs,programme_url,post_study_work_visa,fit_notes,verified_date,confidence,entry_requirement_note,entry_requirement_source_url
B,Greece,Thessaloniki,Aristotle University of Thessaloniki,public,"MA in Digital Media, Communication and Journalism","MA (Greek state postgraduate programme, PMS)",School of Journalism and Mass Media Communications,EN,12,90,NOT_FOUND,3000,https://media.jour.auth.gr/academic-policies/financial-policy/,NOT_FOUND,2026-09-11,https://media.jour.auth.gr/admissions/procedures/,NOT_FOUND,conditional,"C1 minimum: IELTS 7.0, TOEFL iBT 110-120, TOEIC 880 or Cambridge CAE",no,no,no,no,https://media.jour.auth.gr/,NOT_FOUND,"Cheapest verified option in this territory at EUR 3,000 total, paid in three instalments, with three streams including Digital Media, Culture and Communication. The full fee waiver covering 30 percent of the intake is restricted to Greek nationals, and the accepted first-degree list is humanities/social-science led (Economics is included, Business Intelligence is not named).",2026-08-16,medium,"""Holders of first cycle degrees (Bachelor's) are admitted to the Program and in particular graduates of the Departments of Journalism, Media or Communication, as well as graduates of humanities and social sciences."" Formal requirement: ""Hold a Bachelor's Degree (BA) from a Greek or a foreign university or advanced technological educational institution, at a 2.1 level or equivalent grade (eg. B, very good, etc) in one of the following disciplines Journalism, Communication, Advertising Marketing, Political, Social and Cultural Studies, Economics, Comparative, European and International Studies, History, Anthropology, Psychology, Sociology, Philosophy, Archeology, History of Arts and Foreign Languages."" No ECTS floor or minimum years published. FLAG: Business Intelligence is not on the eligible discipline list; the nearest listed field is Economics, so subject eligibility is doubtful independently of credit volume.",https://media.jour.auth.gr/admissions/procedures/
B,Hungary,Budapest,Corvinus University of Budapest,private-accredited-by-state,Communication and Media Studies,MA,Corvinus University of Budapest,EN,24,120,9,6800 (3400 EUR per semester),https://www.uni-corvinus.hu/post/landing-page/application/fees-and-costs/?lang=en,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,No English certificate required for most Corvinus master's programmes; proficiency assessed at the entrance interview,Written entrance exam plus oral component,no,no,NOT_FOUND,https://www.uni-corvinus.hu/post/landing-page/masters/ma-in-communication-and-media-studies/?lang=en,NOT_FOUND,"Curriculum includes Creative Industries and Digital Content Creation modules and a compulsory 90-hour internship, but the university states no distinct media-production track exists.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Hungary,Budapest,Moholy-Nagy University of Art and Design (MOME),private-accredited-by-state,Animation MA in English,MA degree,Moholy-Nagy University of Art and Design,EN,24,NOT_FOUND,9,10000 (5000 EUR per semester for non-EU/EEA citizens),https://mome.hu/en/application/animation-ma-in-english-application,NOT_FOUND,2026-04-30,https://mome.hu/en/application/animation-ma-in-english-application,NOT_FOUND,yes,"Minimum B2 English; no language certificate required, proficiency assessed at the entrance interview",Practical exam worth 99 of 100 admission points; pre-selection on portfolio,yes,no,NOT_FOUND,https://mome.hu/en/programmes/animation-ma-in-english,NOT_FOUND,"A university degree in any field is the only academic precondition and no prior specialised art education is required, so a 180-ECTS licence in Business Intelligence is eligible. Admission is decided almost entirely on portfolio and practical exam.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Hungary,Budapest,Moholy-Nagy University of Art and Design (MOME),private-accredited-by-state,Interaction Design MA in English,MA degree,Moholy-Nagy University of Art and Design,EN,24,NOT_FOUND,9,10000 (5000 EUR per semester for non-EU/EEA citizens),https://mome.hu/en/application/interaction-design-ma-in-english-application,NOT_FOUND,2026-04-30,https://mome.hu/en/application/interaction-design-ma-in-english-application,NOT_FOUND,yes,"Minimum B2 English; no language certificate required, proficiency assessed at the entrance interview",Practical exam worth 99 of 100 admission points; pre-selection on portfolio,yes,no,NOT_FOUND,https://mome.hu/en/programmes/interaction-design-ma-in-english,NOT_FOUND,"A university degree in any field is the only academic precondition and no prior specialised art education is required, so a 180-ECTS licence in Business Intelligence is eligible. Admission is decided almost entirely on portfolio and practical exam.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Hungary,Budapest,Moholy-Nagy University of Art and Design (MOME),private-accredited-by-state,Photography MA in English,MA degree,Moholy-Nagy University of Art and Design,EN,24,NOT_FOUND,9,10000 (5000 EUR per semester for non-EU/EEA citizens),https://mome.hu/en/application/photography-ma-in-english-application,NOT_FOUND,2026-04-30,https://mome.hu/en/application/photography-ma-in-english-application,NOT_FOUND,yes,"Minimum B2 English; no language certificate required, proficiency assessed at the entrance interview",Practical exam worth 99 of 100 admission points; pre-selection on portfolio,yes,no,NOT_FOUND,https://mome.hu/en/programmes/photography-ma-in-english,NOT_FOUND,"A university degree in any field is the only academic precondition and no prior specialised art education is required, so a 180-ECTS licence in Business Intelligence is eligible. Admission is decided almost entirely on portfolio and practical exam.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Ireland,Dun Laoghaire,"Institute of Art, Design + Technology (IADT)",public,MA in Media Narratives (DL929),"MA, NFQ Level 9",Faculty of Design + Media,EN,12,90,September,16000,https://iadt.ie/courses/media-narratives/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,NOT_FOUND,no,no,no,no,https://iadt.ie/courses/media-narratives/,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Short-form narrative production across podcast, short film and creative non-fiction, matching the applicant's videography and audio practice. Entry is a 2nd class honours degree at honours-degree level with a Recognition of Prior Learning route; classes meet two days and one evening weekly.",2026-08-16,medium,"Minimum entry requirements: ""Undergraduate qualification of 2nd Class Honours or higher at Honours Degree level. Some prior experience in a cognate discipline is desirable."" Alternative: ""Applicants without an appropriate degree qualification may be considered provided they can demonstrate equivalent experience through our RPL (recognition of prior learning) process."" No portfolio required. No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment.",https://iadt.ie/courses/media-narratives/
B,Ireland,Dun Laoghaire,"Institute of Art, Design + Technology (IADT)",public,MA Animation (DL931),"MA, NFQ Level 9","Department of Animation + Digital Arts, National Film School",EN,18,90,September,16000,https://iadt.ie/courses/ma-animation/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,NOT_FOUND,Applicants may be interviewed online,yes,no,no,https://iadt.ie/courses/ma-animation/,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Requires an animation/art portfolio plus three short project proposals, and the cohort is capped at 12 students. Entry is an NFQ Level 8 qualification or Recognition of Prior Learning based on animation-industry experience.",2026-08-16,medium,"Entry requirements: ""Students with a Level 8 qualification or RPL (to include completed postgraduate study in related Art and Design areas or postgraduate experience working in the animation industry)."" A portfolio containing animation-related project proposals is mandatory. No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment. Note the portfolio, not the credit count, is the binding selection filter here.",https://iadt.ie/courses/ma-animation/
B,Ireland,Dun Laoghaire,"Institute of Art, Design + Technology (IADT)",public,MA in Screenwriting for Film + Television,"MA, NFQ Level 9",National Film School at IADT,EN,18,NOT_FOUND,October,16000,https://iadt.ie/courses/screenwriting-for-film-and-television/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,NOT_FOUND,Interview required,yes,no,no,https://iadt.ie/courses/screenwriting-for-film-and-television/,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Portfolio of substantial written material and at least two script ideas required, plus interview; entry is a 2nd class honours degree or higher. Attendance is two full days per week plus Wednesday tutorials over 18 months, which should be checked against non-EU full-time study-visa conditions.",2026-08-16,medium,"Minimum entry requirements: ""Undergraduate qualification of 2nd Class Honours or higher at Honours Degree level."" Applicants may alternatively qualify through the RPL process if they ""can demonstrate Honours Degree equivalence"". No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment.",https://iadt.ie/courses/screenwriting-for-film-and-television/
B,Ireland,Maynooth,Maynooth University,public,MA CRITICAL AND CREATIVE MEDIA (MHS58),"MA, NFQ Level 9 Taught Masters",Department of Media Studies,EN,12,NOT_FOUND,September,16000,https://www.maynoothuniversity.ie/student-fees-grants/postgraduate/postgraduate-fees-list,NOT_FOUND,2026-06-30 PRIOR_CYCLE,https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/ma-critical-and-creative-media,NOT_FOUND,conditional,Maynooth English language requirements; criteria may differ for non-EU applicants,no,no,no,no,https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/ma-critical-and-creative-media,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Creative Media pathway offers hands-on work across film, interactive media, broadcast TV and radio with a creative project alternative to the dissertation. Entry is a 2:1 in Media Studies or a related Humanities, Arts, Social Sciences or Communication and Information Technology subject, so the applicant's Business Intelligence licence would need to be assessed as related.",2026-08-16,medium,"""Applicants must hold a minimum of a bachelor's degree (NFQ Level 8) (or equivalent) with a minimum of a second-class honours, grade 1 (2:1) in Media Studies, or in a related subject in Humanities, Arts, Social Sciences, or Communication and Information Technology."" RPL route for applicants without a primary degree who have 4+ years relevant experience. No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment. Subject fit: a Business Intelligence licence would need to be argued under ""Communication and Information Technology"".",https://www.maynoothuniversity.ie/study-maynooth/postgraduate-studies/courses/ma-critical-and-creative-media
B,Ireland,Cork,University College Cork,public,MA Film & Screen Media (CKE02),"MA, NFQ Level 9","School of Film, Music and Theatre",EN,12,90,September,19900,https://www.ucc.ie/en/cke02/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,University-approved English language requirements (band not stated on programme page),no,yes,no,no,https://www.ucc.ie/en/cke02/,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Roughly 40 percent practice-based, with a 40-credit practice option built around a short film plus reflective piece. Entry normally requires a Second Class Honours Grade I primary degree in the Humanities with evidence of film/media study or practical expertise, so admission would rest on the applicant's videography portfolio rather than the Business Intelligence degree.",2026-08-16,medium,"""An applicant will have a Second Class Honours, Grade I in a primary honours degree (NFQ, Level 8 or equivalent) in the Humanities."" Grade II applicants may be considered via Recognition of Prior Learning. No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment. FLAG: the degree must be ""in the Humanities"" - a Business Intelligence licence is outside that subject envelope, so subject eligibility is a bigger obstacle here than credit volume.",https://www.ucc.ie/en/cke02/
B,Ireland,Galway,University of Galway,public,Film Studies: Theory and Practice (MA),"MA, NFQ Level 9","School of English, Media and Creative Arts",EN,12,90,September,20040,https://www.universityofgalway.ie/student-fees/how-much/postgraduate-fees/,NOT_FOUND,rolling - portal opens 1 October for September entry,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/film-studies.html,NOT_FOUND,conditional,IELTS 7.0 overall with no component below 6.5,no,yes,no,no,https://www.universityofgalway.ie/courses/taught-postgraduate-courses/film-studies.html,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Balances film theory with screenwriting and digital practice modules; final project can be a feature screenplay or video essay. Applicants submit a graded academic essay or 1,000-word film review plus personal statement, and no specific undergraduate discipline is required.",2026-08-16,medium,"Minimum entry requirements: ""QQI Level 8 degree or equivalent, H2.2. GPA 3.0 or equivalent international qualification."" No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment. BRIDGING ROUTE PUBLISHED: applicants holding a Level 7 (ordinary, 180-credit) degree at Merit 1 may enter the Postgraduate Diploma instead, with progression to the MA on achieving 60% in coursework - i.e. Galway explicitly offers a sub-Level-8 pathway, which is the closest published analogue to a 180-ECTS entrant and can add up to a year. Also requires a graded academic essay or 1,000-word film review plus personal statement; IELTS 7.0.",https://www.universityofgalway.ie/courses/taught-postgraduate-courses/film-studies.html
B,Ireland,Dublin,Technological University Dublin,public,Master of Science in Creative Digital Media (Creative Digital Media and UX) - TU294,"MSc, NFQ Level 9","School of Media, Grangegorman",EN,18,90,September,20250,https://www.tudublin.ie/study/postgraduate/courses/creative-digital-media/,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,conditional,IELTS (Academic) 7.0 overall with no component below 6.5,no,no,no,no,https://www.tudublin.ie/study/postgraduate/courses/creative-digital-media/,"Stamp 1G Third Level Graduate Programme: NFQ Level 9 graduates get 12 months, renewable for a further 12 (24 months max) - https://www.irishimmigration.ie/my-situation-has-changed-since-i-arrived-in-ireland/third-level-graduate-programme/","Conversion masters covering VR/AR development, mobile and web app development and interactive media, open to computer-science as well as design backgrounds. Entry is a 2.2 honours degree; the IELTS 7.0 requirement is the highest in this territory.",2026-08-16,high,"Minimum entry requirements: ""Honours bachelor degree (2.2 grade or higher) in any discipline relevant to multimedia authoring, design, production, architecture, humanities or computer science."" A Statement of Purpose is required and ""satisfying the minimum entry requirement is not a guarantee of a place"". IELTS (Academic) 7.0 for international applicants. No credit figure given; states ""Level 8 honours degree or equivalent""; Irish Level 8 is normally 240 ECTS, so a 180-ECTS licence requires individual equivalency assessment.",https://www.tudublin.ie/study/postgraduate/courses/creative-digital-media/
B,Italy,Rome,RUFA - Rome University of Fine Arts,private-accredited-by-state,Film Arts,"Diploma Accademico di Secondo Livello, equipollente a Laurea Magistrale, 120 CFA",RUFA second-level academic courses,EN,24,120,NOT_FOUND,16500,https://www.unirufa.it/orientamento/rette-e-agevolazioni-economiche/,NOT_FOUND,NOT_FOUND,https://www.unirufa.it/en/offerta-formativa/corsi-ii-livello/film-arts/,180,yes,B2 English language certificate required for non-EU applicants,Admission exam,yes,no,n/a,https://www.unirufa.it/en/offerta-formativa/corsi-ii-livello/film-arts/,NOT_FOUND,"RUFA is an Accademia di Belle Arti legalmente riconosciuta whose second-level academic diploma courses are accredited by the Ministry (mim.gov.it accreditation decree for Rome University of Fine Arts). Fee recorded is the English-language biennial rate in the 'oltre 150' bracket, which the fee table states is the only bracket applicable to non-EU students.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Italy,Milan,NABA - Nuova Accademia di Belle Arti,private-accredited-by-state,Master of Arts in Creative Media Production,"Diploma Accademico di Secondo Livello in New Technologies for Arts, 120 CFA",NOT_FOUND,EN,24,120,October,22250 PRIOR_CYCLE,https://www.naba.it/en/postgraduate-application/tuition-fee-scholarships-financial-aid,NOT_FOUND,NOT_FOUND,https://www.naba.it/en/international-students,180,yes,"IELTS Academic or General overall 5.0, TOEFL iBT 45, Cambridge ESOL FCE/CAE/CPE overall 160, or PTE Academic 36-42",Admission test,NOT_FOUND,no,n/a,https://www.naba.it/en/postgraduate/creative-media-production-courses,NOT_FOUND,"NABA is an Accademia di Belle Arti legalmente riconosciuta whose second-level academic diploma courses are accredited by the Ministry (see mim.gov.it accreditation decree for NABA Milano), so the award is a state second-cycle qualification in the AFAM sector. Delivered in Italian and English streams; pre-enrolment applications are normally submitted between March and November.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Italy,Milan,NABA - Nuova Accademia di Belle Arti,private-accredited-by-state,Master of Arts in Visual Design and Integrated Marketing Communication,"Diploma Accademico di Secondo Livello in Communication Design, 120 CFA",NOT_FOUND,EN,24,120,October,22250 PRIOR_CYCLE,https://www.naba.it/en/postgraduate-application/tuition-fee-scholarships-financial-aid,NOT_FOUND,NOT_FOUND,https://www.naba.it/en/international-students,180,yes,"IELTS Academic or General overall 5.0, TOEFL iBT 45, Cambridge ESOL FCE/CAE/CPE overall 160, or PTE Academic 36-42",Admission test,NOT_FOUND,no,n/a,https://www.naba.it/en/postgraduate/communication-design-courses,NOT_FOUND,"Second-level academic diploma accredited by the Ministry, offered on the Milan and Rome campuses in Italian and English streams. Combines visual/communication design with marketing communication, which sits closer to the applicant's visual content practice than to pure film production.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Italy,Milan,Politecnico di Milano,public,Digital and Interaction Design,"Laurea Magistrale (equivalent to Master of Science), 120 CFU",School of Design,EN,24,120,September,3943.04 PRIOR_CYCLE,https://www.polimi.it/en/prospective-students/how-much-does-it-cost/laurea-laurea-magistrale-and-single-cycle-programmes,NOT_FOUND,2026-01-29 PRIOR_CYCLE,https://www.polimi.it/en/prospective-students/how-to-apply/admission-to-laurea-magistrale/foreign-qualification/deadlines,180,conditional,English language certificate at minimum B2 level (CEFR),"Merit ranking out of 100 points: 50 portfolio, 20 CV, 30 GPA",yes,no,"Not a quantitative filter: applicants with a foreign qualification need a bachelor (EQF 6) in design, architecture, engineering or information technologies; Italian qualifications additionally need 36 CFU in SSD CEAR-08/D and IINF-05",https://www.polimi.it/en/education/laurea-magistrale-programmes/programme-detail/digital-and-interaction-design,NOT_FOUND,"Entry is conditional: a Business Intelligence licence would have to be accepted under the information technologies heading, and the portfolio carries half the ranking score. The applicant's videography and editing practice is the relevant portfolio material.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Italy,Milan,Politecnico di Milano,public,Communication Design,"Laurea Magistrale (equivalent to Master of Science), 120 CFU",School of Design,EN,24,120,September,3943.04 PRIOR_CYCLE,https://www.polimi.it/en/prospective-students/how-much-does-it-cost/laurea-laurea-magistrale-and-single-cycle-programmes,NOT_FOUND,2026-01-29 PRIOR_CYCLE,https://www.polimi.it/en/prospective-students/how-to-apply/admission-to-laurea-magistrale/foreign-qualification/deadlines,180,conditional,English language certificate at minimum B2 level (CEFR),Evaluation of academic records under the Teaching Regulations,NOT_FOUND,no,Not a quantitative filter: accepted first-cycle classes include Information Engineering and Computer Science provided at least 30 ECTS of relevant design coursework or equivalent competences are held; non-Italian degrees must be deemed equivalent to a first-level degree in design or a related field,https://www.polimi.it/en/education/laurea-magistrale-programmes/programme-detail/communication-design-1,NOT_FOUND,The programme runs Italian and English tracks; only the English track is within scope. Admission for a Business Intelligence licence depends on demonstrating 30 ECTS of design-relevant coursework or equivalent competences.,2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Malta,Msida,University of Malta,public,Master of Science in Digital Games,"M.Sc., MQF/EQF Level 7",Institute of Digital Games,EN,18,90,October,13400,https://www.um.edu.mt/courses/overview/pmscdtgftt3-2026-7-o/,NOT_FOUND,NOT_FOUND,NOT_FOUND,180,conditional,University of Malta English language requirements for international applicants,no,yes,no,no,https://www.um.edu.mt/courses/overview/pmscdtgftt3-2026-7-o/,NOT_FOUND,"Interactive-media masters with design-and-analysis and design-and-technology streams; 60 ECTS taught plus 30 ECTS dissertation over three full-time semesters. Accepts bachelor degrees in IT, Engineering, Communications, Humanities or Social Sciences and requires a portfolio of recent works plus a motivation letter; non-EU tuition EUR 13,400 in year 1 with no fee in year 2.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Netherlands,Amsterdam,Amsterdam University of the Arts (AHK) - Netherlands Film Academy,applied-sciences,Master of Film - Artistic Research in and through Cinema,Master of Film,Netherlands Film Academy,EN,24,120,NOT_FOUND,"8250 (2026-2027 institutional tuition fee, standard AHK master rate)",https://www.ahk.nl/en/study/during-your-study-programme/student-affairs/financial-matters/tuition-fees/,NOT_FOUND,2027-01-12,https://www.filmacademie.ahk.nl/en/master-of-film-artistic-research/master-of-film-artistic-research-in-and-through-cinema/application-admission/,NOT_FOUND,NOT_FOUND,"C1 English; no TOEFL/IELTS required, proficiency assessed through written application and interview",NOT_FOUND,yes,yes,n/a,https://www.filmacademie.ahk.nl/en/master-programmes/master-of-film-artistic-research-in-and-through-cinema/,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","Applications for the 2027-2029 intake close 12 January 2027; the school requires at least three to four years of professional practice with moving image, which the applicant does not currently evidence. Non-EU students pay two years of institutional fees.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Netherlands,Amsterdam,Amsterdam University of Applied Sciences (AUAS/HvA),applied-sciences,Master Digital Design: Interaction Design,"Master (HBO master, Amsterdam University of Applied Sciences)",Faculty of Digital Media and Creative Industries,EN,NOT_FOUND,NOT_FOUND,NOT_FOUND,10648 (2026-2027 institutional tuition fee; programme not listed among the named exceptions),https://www.amsterdamuas.com/study/international-admissions/tuition-fees/tuition-fees,NOT_FOUND,2027-03-01,https://www.amsterdamuas.com/programmes/master-digital-design-interaction-design/enrolment,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://www.amsterdamuas.com/programmes/master-digital-design-interaction-design,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","Applied-sciences master in interaction design, the production-oriented end of Track B. Non-EU deadline 1 March versus 1 May for EU applicants.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Netherlands,Rotterdam,"Rotterdam University of Applied Sciences - Willem de Kooning Academy, Piet Zwart Institute",applied-sciences,Master of Arts in Fine Art and Design: Lens-Based Media,"Master of Arts (MA) - registered in RIO, Isat 49114, Brin 22OJ",Willem de Kooning Academy / Piet Zwart Institute,EN,NOT_FOUND,NOT_FOUND,NOT_FOUND,13502 (2026-2027 non-EU/EEA annual tuition fee),https://www.rotterdamuas.com/programmes/master/lens-based-media/programme-costs/,NOT_FOUND,2027-02-15,https://www.pzwart.nl/application/,NOT_FOUND,NOT_FOUND,English proficiency in speaking and writing required; no test score published,NOT_FOUND,yes,no,n/a,https://www.pzwart.nl/lens-based/,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","Studio-based master in artistic and experimental still and moving image, directly relevant to the applicant's videography and editing practice. Non-EU applicants face a hard 15 February deadline, three months earlier than EU applicants.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Netherlands,Rotterdam,"Rotterdam University of Applied Sciences - Willem de Kooning Academy, Piet Zwart Institute",applied-sciences,Master of Arts in Fine Art and Design: Experimental Publishing,Master of Arts (MA),Willem de Kooning Academy / Piet Zwart Institute,EN,24,120,NOT_FOUND,13502 (2026-2027 non-EU/EEA annual tuition fee),https://www.rotterdamuas.com/programmes/master/lens-based-media/programme-costs/,NOT_FOUND,2027-02-15,https://www.pzwart.nl/application/,NOT_FOUND,NOT_FOUND,English proficiency in speaking and writing required; no test score published,NOT_FOUND,yes,no,n/a,https://www.rotterdamuas.com/programmes/master/experimental-publishing/,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year",Two-year 120-ECTS master on post-digital publishing and networked media; combines the applicant's coding skills with media production. Non-EU deadline 15 February.,2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Netherlands,Breda,Breda University of Applied Sciences (BUas),applied-sciences,Master Media Innovation,Master of Arts (MA),Academy for Media and User Experience,EN,12,60,September,17250 (2026-2027 institutional tuition fee for non-EU/EEA students),https://www.buas.nl/en/programmes/master-media-innovation/study-costs,NOT_FOUND,2027-08-15,https://www.buas.nl/en/programmes/master-media-innovation,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,no,no,no technical or programming background required,https://www.buas.nl/en/programmes/master-media-innovation,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","One-year 60-ECTS media master accepting bachelors in business administration, media, communication or IT, so the applicant's Business Intelligence licence is an explicitly listed background. Graduation project is a media concept with a working prototype.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Netherlands,Rotterdam,Erasmus University Rotterdam,public,Master Media & Business (MA Media Studies),Master of Arts (MA),"Erasmus School of History, Culture and Communication (ESHCC)",EN,12,60,September,21000 (2026/27 ESHCC institutional fee) PRIOR_CYCLE,https://www.eur.nl/en/education/practical-matters/registration/tuition-fee/tuition-fee-2026-2027,NOT_FOUND,2027-04-15,https://www.eur.nl/en/master/media-business/application,NOT_FOUND,NOT_FOUND,IELTS Academic 7.0 overall with 6.5 subscores; TOEFL iBT 100 overall with 23 subscores; test less than two years old,NOT_FOUND,n/a,no,NOT_FOUND,https://www.eur.nl/en/master/media-business,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year",Media-and-organisations master bridging the applicant's business background with media; a pre-master is required where the prior degree does not align with the specialisation. IELTS 7.0 is the highest English bar found in this territory.,2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Netherlands,Maastricht,Maastricht University,public,MA Media Studies: Digital Cultures,Master of Arts (MA),Faculty of Arts and Social Sciences (FASoS),EN,12,NOT_FOUND,September,21500 (2026/27 institutional fee) PRIOR_CYCLE,https://www.maastrichtuniversity.nl/file/overzicht-instellingstarieven-bachelors-en-masters-2026-270pdf,NOT_FOUND,2027-05-01,https://www.maastrichtuniversity.nl/education/master/programmes/media-studies-digital-cultures,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,n/a,no,NOT_FOUND,https://www.maastrichtuniversity.nl/education/master/programmes/media-studies-digital-cultures,"yes - orientation year (zoekjaar) permit, 1 year, free labour-market access; source https://ind.nl/en/residence-permits/work/residence-permit-for-orientation-year","One-year MA on digital media cultures, analytical rather than production-oriented. A pre-master exists for applicants whose bachelor does not match.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Netherlands,Leiden,Leiden University,public,Creative Intelligence & Technology (previously Media Technology),Master of Science — programme code 60206,Faculty of Science,EN,24,120,"September, February",22500 (institutional fee 2026-2027; 2694 statutory for EU/EEA),https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology/admission-and-application/tuition-fees,NOT_FOUND,2027-04-01,https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology,NOT_FOUND,conditional,NOT_FOUND,NOT_FOUND,no,no,NOT_FOUND,https://www.universiteitleiden.nl/en/education/study-programmes/master/creative-intelligence--technology,NOT_FOUND,"Resolves the Media Technology question: renamed, not abolished. Markets itself as open to any prior bachelor field, which makes it one of the few Track B routes not gated on a media degree.",2026-08-16,high,NOT_FOUND,NOT_FOUND
